ID;Module;Source Location;Source Function;Level;Max Time Over Threads (s);Time w.r.t. Wall Time (s);Coverage (% app. time);Speedup if no scalar integer;Speedup if FP arith vectorized;Speedup if fully vectorized;Speedup if FP only;Number of paths;Vectorization Ratio (%);Vectorization Efficiency (%);CQA cycles;CQA cycles if no scalar integer;CQA cycles if FP arith vectorized;CQA cycles if fully vectorized;CQA cycles if FP only
Loop 148;mg_mpi_f90_gfortran;mg.f90:739-741;resid;Innermost;7.0199990272522;7.0199999809265;25.315605163574;1.00;1.00;1.00;1.01;1;100.00;100.00;24.33;24.33;24.33;24.33;24.00
Loop 147;mg_mpi_f90_gfortran;mg.f90:753-753;resid;Innermost;4.9899997711182;4.9899997711182;17.994995117188;1.00;1.00;1.00;1.25;1;100.00;100.00;20.00;20.00;20.00;20.00;16.00
Loop 144;mg_mpi_f90_gfortran;mg.f90:669-671;psinv;Innermost;3.3949999809265;3.3949997425079;12.243087768555;1.00;1.00;1.00;1.01;1;100.00;100.00;24.33;24.33;24.33;24.33;24.00
Loop 143;mg_mpi_f90_gfortran;mg.f90:678-678;psinv;Innermost;2.3699996471405;2.3699996471405;8.5467205047607;1.00;1.00;1.00;1.13;1;100.00;100.00;22.67;22.67;22.67;22.67;20.00
Loop 140;mg_mpi_f90_gfortran;mg.f90:835-837;rprj3;Innermost;1.4049999713898;1.4049999713898;5.0667271614075;1.00;1.00;1.28;2.67;1;66.67;58.33;16.00;16.00;16.00;12.50;6.00
Loop 139;mg_mpi_f90_gfortran;mg.f90:844-851;rprj3;Innermost;1.0299999713898;1.0300000905991;3.7143981456757;1.00;1.00;1.00;2.00;1;96.00;96.50;24.00;24.00;24.00;24.00;12.00
Loop 108;mg_mpi_f90_gfortran;mg.f90:1849-1850;comm1p;Single;0.63999998569489;0.63999998569489;2.3079755306244;1.00;1.00;1.00;16.00;1;100.00;100.00;16.00;16.00;16.00;16.00;1.00
Loop 94;mg_mpi_f90_gfortran;mg.f90:940-942;interp;Innermost;0.45000001788139;0.45000001788139;1.6227952241898;1.00;1.00;1.00;2.06;1;100.00;100.00;16.50;16.50;16.50;16.50;8.00
Loop 2;mg_mpi_f90_gfortran;mg.f90:1078-1081;norm2u3;Innermost;0.43000003695488;0.43000000715256;1.5506711006165;1.01;1.56;5.36;2.78;256;28.57;16.07;12.50;12.33;8.00;2.33;4.50
Loop 96;mg_mpi_f90_gfortran;mg.f90:928-930;interp;Innermost;0.40999999642372;0.41000002622604;1.4785468578339;1.00;1.00;1.00;2.06;1;100.00;100.00;16.50;16.50;16.50;16.50;8.00
Loop 98;mg_mpi_f90_gfortran;mg.f90:915-917;interp;Innermost;0.375;0.375;1.3523293733597;1.00;1.00;1.00;1.00;1;100.00;100.00;16.00;16.00;16.00;16.00;16.00
Loop 95;mg_mpi_f90_gfortran;mg.f90:934-936;interp;Innermost;0.31000000238419;0.31000000238419;1.1179256439209;1.00;1.00;1.00;2.06;1;100.00;100.00;16.50;16.50;16.50;16.50;8.00
Loop 192;mg_mpi_f90_gfortran;randi8.f90:59-61;vranlc;Single;0.28999999165535;0.28999999165535;1.0458014011383;1.00;1.29;8.00;1.00;1;0.00;12.50;32.00;32.00;24.84;4.00;32.00
Loop 97;mg_mpi_f90_gfortran;mg.f90:922-924;interp;Innermost;0.27000001072884;0.27000004053116;0.97367721796036;1.00;1.00;1.00;2.06;1;100.00;100.00;16.50;16.50;16.50;16.50;8.00
Loop 18;mg_mpi_f90_gfortran;mg.f90:2109-2110;comm1p_ex;Single;0.18500000238419;0.18500001728535;0.66714918613434;1.00;1.00;1.00;16.00;1;100.00;100.00;16.00;16.00;16.00;16.00;1.00
Loop 161;mg_mpi_f90_gfortran;mg.f90:2194-2206,mg.f90:2494-2510,mg.f90:2520-2536;zran3;Innermost;0.17500001192093;0.17500001192093;0.63108706474304;1.07;1.00;7.07;5.09;121;7.92;10.49;56.00;52.17;56.00;7.92;11.00
Loop 145;mg_mpi_f90_gfortran;mg.f90:736-743,mg.f90:753-753,mg.f90:773-773;resid;InBetween;0.16500000655651;0.16500000655651;0.59502494335175;1.69;1.00;1.20;1.95;4026;61.50;50.53;87.67;52.00;87.67;73.06;45.00
Loop 110;mg_mpi_f90_gfortran;mg.f90:1825-1825;comm1p;Innermost;0.15999999642372;0.15999999642372;0.5769938826561;1.00;1.00;4.00;1.00;1;33.33;16.67;8.00;8.00;8.00;2.00;8.00
Loop 112;mg_mpi_f90_gfortran;mg.f90:1793-1793;comm1p;Innermost;0.125;0.125;0.45077645778656;1.00;1.00;4.00;1.00;1;33.33;16.67;8.00;8.00;8.00;2.00;8.00
Loop 101;mg_mpi_f90_gfortran;mg.f90:1893-1895;comm1p;Innermost;0.11500000208616;0.11500000208616;0.41471436619759;1.00;1.00;5.33;1.33;1;0.00;12.50;5.33;5.33;5.33;1.00;4.00
