ID;Module;Source Location;Source Function;Level;Max Time Over Threads (s);Time w.r.t. Wall Time (s);Coverage (% app. time);Speedup if no scalar integer;Speedup if FP arith vectorized;Speedup if fully vectorized;Speedup if FP only;Number of paths;Vectorization Ratio (%);Vectorization Efficiency (%);CQA cycles;CQA cycles if no scalar integer;CQA cycles if FP arith vectorized;CQA cycles if fully vectorized;CQA cycles if FP only
Loop 8;mg_omp_f90_gfortran;mg.f90:601-603;resid_._omp_fn.0;Innermost;3.1849982738495;3.0073218345642;27.729953765869;1.00;1.00;1.00;1.01;1;100.00;100.00;24.33;24.33;24.33;24.33;24.00
Loop 7;mg_omp_f90_gfortran;mg.f90:612-612;resid_._omp_fn.0;Innermost;2.2799997329712;2.2331349849701;20.591320037842;1.00;1.00;1.00;1.75;1;100.00;100.00;14.00;14.00;14.00;14.00;8.00
Loop 18;mg_omp_f90_gfortran;mg.f90:534-536;psinv_._omp_fn.0;Innermost;1.3500001430511;1.3401366472244;12.357149124146;1.00;1.00;1.00;1.00;1;100.00;100.00;24.00;24.00;24.00;24.00;24.00
Loop 17;mg_omp_f90_gfortran;mg.f90:546-546;psinv_._omp_fn.0;Innermost;0.88000005483627;0.82784408330917;7.6333956718445;1.00;1.00;1.03;1.50;1;92.31;93.27;15.00;15.00;15.00;14.50;10.00
Loop 51;mg_omp_f90_gfortran;mg.f90:690-692;rprj3_._omp_fn.0;Innermost;0.55000001192093;0.54423087835312;5.0182509422302;1.00;1.00;1.28;2.67;1;66.67;58.33;16.00;16.00;16.00;12.50;6.00
Loop 50;mg_omp_f90_gfortran;mg.f90:698-705;rprj3_._omp_fn.0;Innermost;0.33500003814697;0.32960459589958;3.0392224788666;1.00;1.00;1.00;2.00;1;100.00;100.00;24.00;24.00;24.00;24.00;12.00
Loop 22;mg_omp_f90_gfortran;mg.f90:783-784;interp_._omp_fn.0;Innermost;0.25999999046326;0.23634438216686;2.1792874336243;1.00;1.00;1.00;2.06;1;100.00;100.00;16.50;16.50;16.50;16.50;8.00
Loop 24;mg_omp_f90_gfortran;mg.f90:773-774;interp_._omp_fn.0;Innermost;0.23999999463558;0.21334873139858;1.9672486782074;1.00;1.00;1.00;2.06;1;100.00;100.00;16.50;16.50;16.50;16.50;8.00
Loop 26;mg_omp_f90_gfortran;mg.f90:760-762;interp_._omp_fn.0;Innermost;0.22499999403954;0.20057335495949;1.8494493961334;1.00;1.00;1.00;1.00;1;100.00;100.00;16.00;16.00;16.00;16.00;16.00
Loop 23;mg_omp_f90_gfortran;mg.f90:778-779;interp_._omp_fn.0;Innermost;0.25499999523163;0.19290813803673;1.7787698507309;1.00;1.00;1.00;2.06;1;100.00;100.00;16.50;16.50;16.50;16.50;8.00
Loop 25;mg_omp_f90_gfortran;mg.f90:768-769;interp_._omp_fn.0;Innermost;0.20999997854233;0.17885521054268;1.6491905450821;1.00;1.00;1.00;2.06;1;100.00;100.00;16.50;16.50;16.50;16.50;8.00
Loop 3;mg_omp_f90_gfortran;mg.f90:933-935;norm2u3_._omp_fn.0;Innermost;0.084999993443489;0.081762388348579;0.75391566753387;1.00;1.00;1.00;1.00;1;100.00;100.00;32.00;32.00;32.00;32.00;32.00
Loop 75;mg_omp_f90_gfortran;randi8.f90:59-61;vranlc;Single;0.079999998211861;0.077929772436619;0.71857583522797;1.00;1.29;8.00;1.00;1;0.00;12.50;32.00;32.00;24.84;4.00;32.00
Loop 45;mg_omp_f90_gfortran;mg.f90:998-1000;comm3_._omp_fn.0;Innermost;0.064999997615814;0.058766718953848;0.541876912117;1.00;1.00;5.39;1.38;1;0.00;12.50;11.00;11.00;11.00;2.04;8.00
Loop 16;mg_omp_f90_gfortran;mg.f90:527-527,mg.f90:534-536,mg.f90:546-546;psinv_._omp_fn.0;Outermost;0.070000000298023;0.058766718953848;0.541876912117;1.25;1.00;1.69;1.63;14066;26.74;28.83;114.00;91.00;114.00;67.44;70.00
Loop 6;mg_omp_f90_gfortran;mg.f90:594-594,mg.f90:601-603,mg.f90:612-612;resid_._omp_fn.0;Outermost;0.079999998211861;0.056211642920971;0.51831704378128;1.56;1.00;1.43;2.11;7010;31.03;33.97;92.67;59.33;92.67;64.90;44.00
Loop 72;mg_omp_f90_gfortran;mg.f90:1122-1135;zran3_._omp_fn.1;Innermost;0.050000000745058;0.045991338789463;0.42407754063606;2.74;1.00;10.30;4.93;256;0.00;9.64;24.67;9.00;24.67;2.40;5.00
Loop 49;mg_omp_f90_gfortran;mg.f90:684-692,mg.f90:695-700,mg.f90:705-705;rprj3_._omp_fn.0;Outermost;0.03999999910593;0.017885521054268;0.16491904854774;2.42;1.76;4.27;3.14;680;18.49;18.70;160.00;66.00;91.08;37.46;51.00
Loop 21;mg_omp_f90_gfortran;mg.f90:753-753,mg.f90:760-762,mg.f90:768-769,mg.f90:773-774,mg.f90:778-779,mg.f90:783-784;interp_._omp_fn.0;Outermost;0.029999999329448;0.017885521054268;0.16491904854774;1.46;1.03;1.24;3.61;1000012;66.03;58.39;162.50;111.33;157.91;130.88;45.00
Loop 44;mg_omp_f90_gfortran;mg.f90:1006-1007;comm3_._omp_fn.0;Innermost;0.029999999329448;0.016607984900475;0.15313911437988;1.00;1.00;1.00;16.33;1;100.00;100.00;16.33;16.33;16.33;16.33;1.00
Loop 41;mg_omp_f90_gfortran;mg.f90:1014-1015;comm3_._omp_fn.0;Innermost;0.019999999552965;0.015330446884036;0.14135918021202;1.00;1.00;1.00;16.33;1;100.00;100.00;16.33;16.33;16.33;16.33;1.00
Loop 13;mg_omp_f90_gfortran;mg.f90:1400-1404;zero3_._omp_fn.0;Single;0.0099999997764826;0.0051101492717862;0.047119729220867;1.00;1.00;10.67;6.40;16;0.00;6.25;16.00;16.00;16.00;1.50;2.50
Loop 71;mg_omp_f90_gfortran;mg.f90:1107-1107,mg.f90:1122-1135;zran3_._omp_fn.1;Outermost;0.0049999998882413;0.0012775373179466;0.011779932305217;2.17;1.00;11.65;4.17;21844;1.59;9.52;25.00;11.50;25.00;2.15;6.00
Loop 12;mg_omp_f90_gfortran;mg.f90:1087-1093;zran3_._omp_fn.0;Outermost;0.0049999998882413;0.0012775373179466;0.011779932305217;3.95;1.00;5.85;5.27;9;0.00;10.42;13.17;3.33;13.17;2.25;2.50
Loop 40;mg_omp_f90_gfortran;mg.f90:1007-1007,mg.f90:1013-1015;comm3_._omp_fn.0;Outermost;0.0049999998882413;0.0012775373179466;0.011779932305217;1.42;1.00;1.32;3.10;157;37.11;39.26;40.33;28.33;40.33;30.45;13.00
Loop 11;mg_omp_f90_gfortran;mg.f90:1090-1093;zran3_._omp_fn.0;Innermost;0.0049999998882413;0.0012775373179466;0.011779932305217;3.67;1.00;4.98;5.50;1;0.00;12.50;11.00;3.00;11.00;2.21;2.00
Loop 9;mg_omp_f90_gfortran;mg.f90:1215-1219;zran3_._omp_fn.2;Single;0.0049999998882413;0.0012775373179466;0.011779932305217;1.00;1.00;10.67;6.40;16;0.00;6.25;16.00;16.00;16.00;1.50;2.50
