loop_id;module;function_name;function_id;source_info;level;inc_time_p;inc_time_s;inc_time_s_min;inc_time_s_avg;inc_time_s_max;inc_cov_deviation;inc_time_deviation;exc_time_p;exc_time_s;exc_time_s_min;exc_time_s_avg;exc_time_s_max;exc_cov_deviation;exc_time_deviation;nb_threads;flops;flops_sca;flops_vec;flops_sp;flops_dp;flops_sca_sp;flops_sca_dp;flops_vec_sp;flops_vec_dp;
44;mg_omp_cpp_intel;resid(void*, void*, void*, int, int, int, double*, int);15;mg.cpp:1012-1016;Innermost;30.336353302002;4.960000038147;;;;;;30.336353302002;4.960000038147;;;;;;;;;;;;;;;;
42;mg_omp_cpp_intel;resid(void*, void*, void*, int, int, int, double*, int);15;mg.cpp:1018-1019,mg.cpp:1029-1030;Innermost;20.366945266724;3.3299999237061;;;;;;20.366945266724;3.3299999237061;;;;;;;;;;;;;;;;
81;mg_omp_cpp_intel;psinv(void*, void*, int, int, int, double*, int);24;mg.cpp:917-921;Innermost;14.434232711792;2.3600001335144;;;;;;14.434232711792;2.3600001335144;;;;;;;;;;;;;;;;
80;mg_omp_cpp_intel;psinv(void*, void*, int, int, int, double*, int);24;mg.cpp:923-928;Innermost;8.1651277542114;1.3350001573563;;;;;;8.1651277542114;1.3350001573563;;;;;;;;;;;;;;;;
49;mg_omp_cpp_intel;mg3P(double*, double*, double*, double*, double*, int, int, int, int);16;mg.cpp:1108-1113,mg.cpp:1121-1121;Innermost;5.7186470031738;0.93500000238419;;;;;;5.7186470031738;0.93500000238419;;;;;;;;;;;;;;;;
108;mg_omp_cpp_intel;interp(void*, int, int, int, void*, int, int, int, int);25;mg.cpp:631-635;Innermost;2.6605470180511;0.43500000238419;;;;;;2.6605470180511;0.43500000238419;;;;;;;;;;;;;;;;
103;mg_omp_cpp_intel;interp(void*, int, int, int, void*, int, int, int, int);25;mg.cpp:619-623;Innermost;2.2018320560455;0.36000001430511;;;;;;2.2018320560455;0.36000001430511;;;;;;;;;;;;;;;;
107;mg_omp_cpp_intel;interp(void*, int, int, int, void*, int, int, int, int);25;mg.cpp:637-641;Innermost;2.1712510585785;0.35499998927116;;;;;;2.1712510585785;0.35499998927116;;;;;;;;;;;;;;;;
50;mg_omp_cpp_intel;mg3P(double*, double*, double*, double*, double*, int, int, int, int);16;mg.cpp:1115-1115,mg.cpp:1121-1125;Innermost;2.0489270687103;0.33500000834465;;;;;;2.0489270687103;0.33500000834465;;;;;;;;;;;;;;;;
109;mg_omp_cpp_intel;interp(void*, int, int, int, void*, int, int, int, int);25;mg.cpp:625-629;Innermost;2.0183460712433;0.33000001311302;;;;;;2.0183460712433;0.33000001311302;;;;;;;;;;;;;;;;
112;mg_omp_cpp_intel;interp(void*, int, int, int, void*, int, int, int, int);25;mg.cpp:614-617;Innermost;1.4678881168365;0.2400000244379;;;;;;1.4678881168365;0.2400000244379;;;;;;;;;;;;;;;;
135;mg_omp_cpp_intel;__intel_avx_rep_memset;71;;Single;1.2538211345673;0.20500002801418;;;;;;1.2538211345673;0.20500002801418;;;;;;;;;;;;;;;;
43;mg_omp_cpp_intel;resid(void*, void*, void*, int, int, int, double*, int);15;mg.cpp:1018-1019,mg.cpp:1029-1030;Innermost;0.9785920381546;0.16000001132488;;;;;;0.9785920381546;0.16000001132488;;;;;;;;;;;;;;;;
33;mg_omp_cpp_intel;norm2u3(void*, int, int, int, double*, double*, int, int, int);13;mg.cpp:841-844;Innermost;0.61162000894547;0.10000000149012;;;;;;0.61162000894547;0.10000000149012;;;;;;;;;;;;;;;;
67;mg_omp_cpp_intel;comm3(void*, int, int, int, int);20;mg.cpp:545-547;Innermost;0.58103901147842;0.095000006258488;;;;;;0.58103901147842;0.095000006258488;;;;;;;;;;;;;;;;
55;mg_omp_cpp_intel;comm3(void*, int, int, int, int);20;mg.cpp:558-560;Single;0.39755299687386;0.065000005066395;;;;;;0.39755299687386;0.065000005066395;;;;;;;;;;;;;;;;
64;mg_omp_cpp_intel;comm3(void*, int, int, int, int);20;mg.cpp:550-552;Innermost;0.12232400476933;0.02000000141561;;;;;;0.12232400476933;0.02000000141561;;;;;;;;;;;;;;;;
38;mg_omp_cpp_intel;resid(void*, void*, void*, int, int, int, double*, int);15;mg.cpp:1012-1016;Innermost;0.12232400476933;0.02000000141561;;;;;;0.12232400476933;0.02000000141561;;;;;;;;;;;;;;;;
76;mg_omp_cpp_intel;psinv(void*, void*, int, int, int, double*, int);24;mg.cpp:917-921;Innermost;0.061162002384663;0.010000000707805;;;;;;0.061162002384663;0.010000000707805;;;;;;;;;;;;;;;;
106;mg_omp_cpp_intel;interp(void*, int, int, int, void*, int, int, int, int);25;mg.cpp:637-641;Innermost;0.030581001192331;0.0050000003539026;;;;;;0.030581001192331;0.0050000003539026;;;;;;;;;;;;;;;;
79;mg_omp_cpp_intel;psinv(void*, void*, int, int, int, double*, int);24;mg.cpp:916-918,mg.cpp:923-928;InBetween;22.691102981567;3.710000038147;;;;;;0.030581001192331;0.0050000003539026;;;;;;;;;;;;;;;;
