function_id;module;function_name;source_info;inc_time_p;inc_time_s;inc_time_s_min;inc_time_s_avg;inc_time_s_max;inc_cov_deviation;inc_time_deviation;exc_time_p;exc_time_s;exc_time_s_min;exc_time_s_avg;exc_time_s_max;exc_cov_deviation;exc_time_deviation;nb_threads;cats;label_name;flops;flops_sca_sp;flops_sca_dp;flops_vec_sp;flops_vec_dp;flops_sca;flops_vec;flops_sp;flops_dp;
27;mg_mpi_f90_aocc;resid;mg.f90:708-708,mg.f90:732-743,mg.f90:753-773;39.518692016602;5.1611504554749;4.8500003814697;5.1324996948242;5.274998664856;1.1670438051224;0.16037850081921;9.8556108696357e-07;1.2871450394414e-07;1.0239999710393e-06;1.0239999710393e-06;1.0240000847261e-06;2.9732269979377e-08;4.2969585002791e-14;8;"100,0,0,0,0,0,0,0,0,0,0";resid_;;;;;;;;;;
26;mg_mpi_f90_aocc;psinv;mg.f90:638-638,mg.f90:662-678,mg.f90:687-703;13.474468231201;1.7597687244415;1.634999871254;1.7499998807907;1.9350000619888;0.6806468963623;0.086561352014542;0.0048113246448338;0.00062836008146405;0.0049989758990705;0.0049989758990705;0.0049989763647318;0.00014514807844535;3.0484686996957e-10;8;"100,0,0,0,0,0,0,0,0,0,0";psinv_;;;;;;;;;;
36;libfabric.so.1.28.0;fi_getinfo;;10.004791259766;1.3066281080246;1.0799999237061;1.2993746995926;1.5049993991852;1.1917730569839;0.15541259944439;10.004791259766;1.3066281080246;10.394997596741;10.394997596741;10.394998550415;0.30182236433029;6.2432638969767e-07;8;"0,98.653223556138,0,0,0,0,0,0,0,0,1.3467764438616";fi_getinfo;;;;;;;;;;
20;mg_mpi_f90_aocc;interp;mg.f90:876-876,mg.f90:905-942,mg.f90:953-1020,mg.f90:1026-1041;8.4792900085449;1.1073971986771;0.9650000333786;1.1012499332428;1.1949999332428;0.54473966360092;0.071999460458755;0;0;0;0;0;0;0;8;"100,0,0,0,0,0,0,0,0,0,0";interp_;;;;;;;;;;
25;mg_mpi_f90_aocc;rprj3;mg.f90:778-778,mg.f90:802-813,mg.f90:819-871;6.4629325866699;0.84406048059464;0.79000002145767;0.83937501907349;0.87999999523163;0.27536350488663;0.033320676535368;0;0;0;0;0;0;0;8;"100,0,0,0,0,0,0,0,0,0,0";rprj3_;;;;;;;;;;
993;libc.so.6;mmap_remap_check;;3.7391650676727;0.48833584785461;0.42500001192093;0.48562499880791;0.52500003576279;0.28210642933846;0.03599975630641;3.7391650676727;0.48833584785461;3.8849997520447;3.8849999904633;3.8849999904633;0.112803183496;1.2744008870413e-07;8;"0,0,0,0,0,0,0,0,0,100,0";mmap_remap_check;;;;;;;;;;
1341;libc.so.6;__syscall_cancel_arch;;2.6034595966339;0.34001243114471;0.27500000596046;0.33812499046326;0.39000001549721;0.30053916573524;0.038353383541107;2.6034595966339;0.34001243114471;2.7049999237061;2.7049999237061;2.7050001621246;0.078540585935116;1.5608159742442e-07;8;"0,99.445471349353,0,0,0,0.55452865064695,0,0,0,0,0";__syscall_cancel_arch;;;;;;;;;;
1967;libmpi.so.40.40.7;ompi_mtl_psm2_register_pvars;;1.6843085289001;0.21997109055519;0.17000000178814;0.21875;0.25999999046326;0.2211722433567;0.028378814458847;1.6843085289001;0.21997109055519;1.7499998807907;1.75;1.7500001192093;0.05081207677722;6.3720044352067e-08;8;"0,100,0,0,0,0,0,0,0,0,0";ompi_mtl_psm2_register_pvars;;;;;;;;;;
-1;kernel;module_get_kallsym;;1.5351270437241;0.20048794150352;0.14000000059605;0.19937500357628;0.22000001370907;0.22463142871857;0.02933032438159;1.5351270437241;0.20048794150352;1.5950000286102;1.5950000286102;1.5950001478195;0.046311564743519;6.3720044352067e-08;8;"0,100,0,0,0,0,0,0,0,0,0";module_get_kallsym;;;;;;;;;;
23;mg_mpi_f90_aocc;give3;mg.f90:1263-1263,mg.f90:1282-1388,mg.f90:1394-1394;1.3089483976364;0.17094896733761;0.1499999910593;0.17000000178814;0.18999999761581;0.12901455163956;0.016903083771467;0.004812310449779;0.00062848883680999;0.0049999998882413;0.0049999998882413;0.0050000003539026;0.00014517744421028;3.0484686996957e-10;8;"100,0,0,0,0,0,0,0,0,0,0";give3_;;;;;;;;;;
