group_size;pattern;opcodes;offsets;addresses;stride_status;stride;memory_status;accessed_memory;accessed_memory_nooverlap;accessed_memory_overlap;span;head;unroll_factor;
4;LLLL;VADDPD,VADDPD,VADDPD,VADDPD,;0,64,128,192,;0x402f2a,0x402f73,0x402fce,0x403037,;Success;256;Success;256;256;0;256;256;4;
4;LLLL;VMOVUPD,VMOVUPD,VMOVUPD,VMOVUPD,;0,64,128,192,;0x402f0e,0x402f45,0x402f9e,0x403011,;Success;256;Success;256;256;0;256;256;4;
4;LLLL;VMOVUPD,VMOVUPD,VMOVUPD,VMOVUPD,;0,64,128,192,;0x402f3e,0x402f96,0x402ff1,0x40304c,;Success;256;Success;256;256;0;256;256;4;
4;SSSS;VMOVAPD,VMOVAPD,VMOVAPD,VMOVAPD,;-256,-192,-128,-64,;0x402f37,0x402f8f,0x402fea,0x403045,;Success;256;Success;256;256;0;256;256;4;
4;LLLL;VADDPD,VADDPD,VADDPD,VADDPD,;0,64,128,192,;0x402f1c,0x402f54,0x402fae,0x403019,;Success;256;Success;256;256;0;256;256;4;
4;LLLL;VADDPD,VADDPD,VADDPD,VADDPD,;0,64,128,192,;0x402f4d,0x402fa6,0x403001,0x40305c,;Success;256;Success;256;256;0;256;256;4;
4;LLLL;VMOVUPD,VMOVUPD,VMOVUPD,VMOVUPD,;0,64,128,192,;0x402f15,0x402f64,0x402fbe,0x40302f,;Success;256;Success;256;256;0;256;256;4;
4;LLLL;VADDPD,VADDPD,VADDPD,VADDPD,;0,64,128,192,;0x402f6c,0x402fc6,0x403009,0x403064,;Success;256;Success;256;256;0;256;256;4;
4;LLLL;VMOVUPD,VMOVUPD,VMOVUPD,VMOVUPD,;0,64,128,192,;0x402f5c,0x402fb6,0x402ff9,0x403054,;Success;256;Success;256;256;0;256;256;4;
5;SSSSL;VMOVAPD,VMOVAPD,VMOVAPD,VMOVAPD,CMP,;4288,4352,4416,4480,88,;0x402f87,0x402fe2,0x403027,0x403072,0x403081,;Success;256;Success;264;264;0;4456;264;1;
