ID;Module;Source Location;Source Function;Level;Max Time Over Threads (s);Time w.r.t. Wall Time (s);Coverage (% app. time);Speedup if no scalar integer;Speedup if FP arith vectorized;Speedup if fully vectorized;Speedup if FP only;Number of paths;Vectorization Ratio (%);Vectorization Efficiency (%);CQA cycles;CQA cycles if no scalar integer;CQA cycles if FP arith vectorized;CQA cycles if fully vectorized;CQA cycles if FP only
Loop 55;mg_omp_cpp_g++;mg.cpp:896-897;resid(void*, void*, void*, int, int, int, double*, int) [clone .isra.0];Innermost;3.2650001049042;4.1034207344055;30.611101150513;1.00;1.00;1.00;1.00;1;100.00;100.00;24.00;24.00;24.00;24.00;24.00
Loop 54;mg_omp_cpp_g++;mg.cpp:902-905;resid(void*, void*, void*, int, int, int, double*, int) [clone .isra.0];Innermost;2.1799998283386;2.6743924617767;19.95069694519;1.00;1.00;1.00;1.75;1;100.00;100.00;14.00;14.00;14.00;14.00;8.00
Loop 50;mg_omp_cpp_g++;mg.cpp:809-812;psinv(void*, void*, int, int, int, double*, int) [clone .isra.0];Innermost;1.4299999475479;1.719022154808;12.823731422424;1.00;1.00;1.00;1.01;1;100.00;100.00;24.33;24.33;24.33;24.33;24.00
Loop 49;mg_omp_cpp_g++;mg.cpp:816-819;psinv(void*, void*, int, int, int, double*, int) [clone .isra.0];Innermost;0.87000006437302;1.0222302675247;7.6257338523865;1.00;1.00;1.04;1.47;1;92.31;93.27;14.67;14.67;14.67;14.17;10.00
Loop 66;mg_omp_cpp_g++;mg.cpp:968-973;rprj3(void*, int, int, int, void*, int, int, int, int);Innermost;0.51499998569489;0.59851616621017;4.4648699760437;1.00;1.00;1.28;2.67;1;66.67;58.33;16.00;16.00;16.00;12.50;6.00
Loop 76;mg_omp_cpp_g++;c_randdp.cpp:155-155,c_randdp.cpp:163-172;vranlc(int, double*, double, double*);Single;2.7349998950958;0.44063034653664;3.2870573997498;1.00;3.67;4.00;1.00;1;0.00;12.50;22.00;22.00;6.00;5.50;22.00
Loop 65;mg_omp_cpp_g++;mg.cpp:975-985;rprj3(void*, int, int, int, void*, int, int, int, int);Innermost;0.31999999284744;0.36168742179871;2.6981513500214;1.00;1.00;1.00;2.00;1;97.96;98.21;24.00;24.00;24.00;24.00;12.00
Loop 33;mg_omp_cpp_g++;mg.cpp:616-617;interp(void*, int, int, int, void*, int, int, int, int) [clone .isra.0];Innermost;0.25;0.28435561060905;2.1212639808655;1.00;1.00;1.00;2.06;1;100.00;100.00;16.50;16.50;16.50;16.50;8.00
Loop 31;mg_omp_cpp_g++;mg.cpp:626-627;interp(void*, int, int, int, void*, int, int, int, int) [clone .isra.0];Innermost;0.24000000953674;0.27710574865341;2.0671806335449;1.00;1.00;1.00;2.00;1;100.00;100.00;16.00;16.00;16.00;16.00;8.00
Loop 34;mg_omp_cpp_g++;mg.cpp:611-612;interp(void*, int, int, int, void*, int, int, int, int) [clone .isra.0];Innermost;0.24500000476837;0.26421710848808;1.9710328578949;1.00;1.00;1.00;2.06;1;100.00;100.00;16.50;16.50;16.50;16.50;8.00
Loop 32;mg_omp_cpp_g++;mg.cpp:621-622;interp(void*, int, int, int, void*, int, int, int, int) [clone .isra.0];Innermost;0.24000000953674;0.25374510884285;1.8929127454758;1.00;1.00;1.00;2.06;1;100.00;100.00;16.50;16.50;16.50;16.50;8.00
Loop 35;mg_omp_cpp_g++;mg.cpp:604-606;interp(void*, int, int, int, void*, int, int, int, int) [clone .isra.0];Innermost;0.22499999403954;0.25213399529457;1.8808940649033;1.00;1.00;1.00;1.00;1;100.00;100.00;16.00;16.00;16.00;16.00;16.00
Loop 48;mg_omp_cpp_g++;mg.cpp:806-819;psinv(void*, void*, int, int, int, double*, int) [clone .isra.0];Outermost;0.11499999463558;0.11921991407871;0.88936841487885;1.24;1.00;1.75;1.67;7976;28.24;29.71;112.67;90.67;112.67;64.40;67.50
Loop 41;mg_omp_cpp_g++;mg.cpp:545-547;comm3(void*, int, int, int, int) [clone .isra.0];Innermost;0.10499999672174;0.10955342650414;0.81725746393204;1.16;1.00;6.17;6.17;1;0.00;12.50;6.17;5.33;6.17;1.00;1.00
Loop 11;mg_omp_cpp_g++;mg.cpp:735-738;norm2u3(void*, int, int, int, double*, double*, int, int, int);Innermost;0.075000002980232;0.078137375414371;0.58289688825607;1.00;1.00;1.00;1.00;1;100.00;100.00;32.00;32.00;32.00;32.00;32.00
Loop 53;mg_omp_cpp_g++;mg.cpp:880-892,mg.cpp:896-897,mg.cpp:900-905;resid(void*, void*, void*, int, int, int, double*, int) [clone .isra.0];Outermost;0.065000005066395;0.0579988732934;0.43266570568085;1.36;1.00;1.50;1.73;6926;33.97;35.94;76.33;56.33;76.33;50.81;44.00
Loop 64;mg_omp_cpp_g++;mg.cpp:966-985;rprj3(void*, int, int, int, void*, int, int, int, int);InBetween;0.050000000745058;0.038665916770697;0.28844380378723;2.21;1.87;4.53;3.03;340;17.62;18.55;154.67;69.83;82.75;34.13;51.00
Loop 24;mg_omp_cpp_g++;mg.cpp:479-494,mg.cpp:501-516,mg.cpp:1176-1188;zran3(void*, int, int, int, int, int, int);Innermost;0.15000000596046;0.024166198447347;0.18027739226818;4.32;1.00;10.97;11.52;121;20.91;10.43;126.67;29.33;126.67;11.54;11.00
Loop 38;mg_omp_cpp_g++;mg.cpp:558-560;comm3(void*, int, int, int, int) [clone .isra.0];Innermost;0.035000000149012;0.021749580278993;0.16224965453148;1.00;1.00;1.00;16.00;1;100.00;100.00;16.00;16.00;16.00;16.00;1.00
Loop 44;mg_omp_cpp_g++;mg.cpp:550-552;comm3(void*, int, int, int, int) [clone .isra.0];Innermost;0.025000000372529;0.016916338354349;0.12619416415691;1.00;1.00;1.00;16.00;1;100.00;100.00;16.00;16.00;16.00;16.00;1.00
Loop 30;mg_omp_cpp_g++;mg.cpp:586-586,mg.cpp:600-606,mg.cpp:609-612,mg.cpp:616-617,mg.cpp:621-622,mg.cpp:626-627;interp(void*, int, int, int, void*, int, int, int, int) [clone .isra.0];Outermost;0.02000000141561;0.016110798344016;0.12018492072821;1.47;1.03;1.24;3.50;1000012;66.03;58.40;157.67;107.33;153.14;126.95;45.00
Loop 23;mg_omp_cpp_g++;mg.cpp:1175-1176;zran3(void*, int, int, int, int, int, int);InBetween;0.0049999998882413;0.0008055399521254;0.0060092462226748;2.20;1.00;9.78;3.67;121;40.00;15.00;1.83;0.83;1.83;0.19;0.50
Loop 37;mg_omp_cpp_g++;mg.cpp:550-550,mg.cpp:558-560,mg.cpp:568-568;comm3(void*, int, int, int, int) [clone .isra.0];Outermost;0.0050000003539026;0.0008055399521254;0.0060092462226748;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Loop 67;mg_omp_cpp_g++;mg.cpp:1102-1104;zran3(void*, int, int, int, int, int, int) [clone ._omp_fn.0];Innermost;0.00499999942258;0.0008055399521254;0.0060092462226748;1.00;NA;NA;9.67;1;NA;NA;9.67;9.67;NA;NA;1.00
