group_size;pattern;opcodes;offsets;addresses;stride_status;stride;memory_status;accessed_memory;accessed_memory_nooverlap;accessed_memory_overlap;span;head;unroll_factor;
1;S;VMOVSD,;0,;0x10097,;Not found;0;Success;8;8;0;8;0;1;
1;S;VMOVSD,;0,;0x10090,;Not found;0;Success;8;8;0;8;0;1;
1;S;VMOVSD,;0,;0x10089,;Not found;0;Success;8;8;0;8;0;1;
1;S;VMOVSD,;0,;0x10082,;Not found;0;Success;8;8;0;8;0;1;
1;S;VMOVSD,;0,;0x1007b,;Not found;0;Success;8;8;0;8;0;1;
1;S;VMOVSD,;0,;0x10074,;Not found;0;Success;8;8;0;8;0;1;
1;S;VMOVSD,;0,;0x10063,;Not found;0;Success;8;8;0;8;0;1;
1;S;VMOVSD,;0,;0x10052,;Not found;0;Success;8;8;0;8;0;1;
6;LLLLLL;VMOVSD,VMOVSD,VMOVSD,VMOVSD,VMOVSD,VMOVSD,;-48,-40,-32,-24,-16,-8,;0x10048,0x1004d,0x10059,0x1005e,0x1006a,0x1006f,;Success;64;Success;48;48;0;48;0;6;
2;LL;VMOVSD,VMOVSD,;0,8,;0x1003b,0x1003f,;Success;64;Success;16;16;0;16;0;2;
