node;pid;tid;core_id;sample_count;
fedora;20802;20837;13;184;
fedora;20802;20837;14;1736;
fedora;20802;20834;7;495;
fedora;20802;20834;8;1427;
fedora;20802;20838;15;1912;
fedora;20802;20838;16;10;
fedora;20802;20835;9;812;
fedora;20802;20835;10;1110;
fedora;20802;20802;2;1;
fedora;20802;20802;7;192;
fedora;20802;20802;11;1;
fedora;20802;20802;15;1;
fedora;20802;20832;3;94;
fedora;20802;20832;4;1828;
fedora;20802;20831;1;513;
fedora;20802;20831;2;1412;
fedora;20802;20836;12;1922;
fedora;20802;20833;5;64;
fedora;20802;20833;6;1858;
